gaussian_x,gaussian_y,std_x,std_y,rotation,amplitude
0.183673,0.387755,0.020000,0.020000,0.0,0.050478
0.204082,0.387755,0.020000,0.020000,0.0,0.053033
0.224490,0.387755,0.020000,0.020000,0.0,0.055408
0.244898,0.387755,0.020000,0.020000,0.0,0.056917
0.265306,0.387755,0.020000,0.020000,0.0,0.056941
0.285714,0.387755,0.020000,0.020000,0.0,0.055183
0.306122,0.387755,0.020000,0.020000,0.0,0.051821
0.326531,0.387755,0.020000,0.020000,0.0,0.047440
0.346939,0.387755,0.020000,0.020000,0.0,0.042768
0.367347,0.387755,0.020000,0.020000,0.0,0.038450
0.387755,0.387755,0.020000,0.020000,0.0,0.034936
0.408163,0.387755,0.020000,0.020000,0.0,0.032498
0.428571,0.387755,0.020000,0.020000,0.0,0.031301
0.448980,0.387755,0.020000,0.020000,0.0,0.031486
0.469388,0.387755,0.020000,0.020000,0.0,0.033238
0.489796,0.387755,0.020000,0.020000,0.0,0.036864
0.510204,0.387755,0.020000,0.020000,0.0,0.042846
0.530612,0.387755,0.020000,0.020000,0.0,0.051921
0.551020,0.387755,0.020000,0.020000,0.0,0.065210
0.571429,0.387755,0.020000,0.020000,0.0,0.084642
0.591837,0.387755,0.020000,0.020000,0.0,0.115496
0.612245,0.387755,0.020000,0.020000,0.0,0.166184
0.632653,0.387755,0.020000,0.020000,0.0,0.166184
0.653061,0.387755,0.020000,0.020000,0.0,0.166184
0.673469,0.387755,0.020000,0.020000,0.0,0.166184
0.693878,0.387755,0.020000,0.020000,0.0,0.166184
0.714286,0.387755,0.020000,0.020000,0.0,0.166184
0.734694,0.387755,0.020000,0.020000,0.0,0.166184
0.755102,0.387755,0.020000,0.020000,0.0,0.166184
0.775510,0.387755,0.020000,0.020000,0.0,0.166184
0.795918,0.387755,0.020000,0.020000,0.0,0.166184
0.816327,0.387755,0.020000,0.020000,0.0,0.166184
0.836735,0.387755,0.020000,0.020000,0.0,0.166184
0.857143,0.387755,0.020000,0.020000,0.0,0.166184
0.877551,0.387755,0.020000,0.020000,0.0,0.166184
0.897959,0.387755,0.020000,0.020000,0.0,0.166184
0.918367,0.387755,0.020000,0.020000,0.0,0.166184
0.938776,0.387755,0.020000,0.020000,0.0,0.166184
0.959184,0.387755,0.020000,0.020000,0.0,0.166184
0.979592,0.387755,0.020000,0.020000,0.0,0.166184
1.000000,0.387755,0.020000,0.020000,0.0,0.166184
0.000000,0.408163,0.020000,0.020000,0.0,0.061510
0.020408,0.408163,0.020000,0.020000,0.0,0.054314
0.040816,0.408163,0.020000,0.020000,0.0,0.048631
0.061224,0.408163,0.020000,0.020000,0.0,0.044474
0.081633,0.408163,0.020000,0.020000,0.0,0.041792
0.102041,0.408163,0.020000,0.020000,0.0,0.040500
0.122449,0.408163,0.020000,0.020000,0.0,0.040498
0.142857,0.408163,0.020000,0.020000,0.0,0.041657
0.163265,0.408163,0.020000,0.020000,0.0,0.043782
0.183673,0.408163,0.020000,0.020000,0.0,0.046545
0.204082,0.408163,0.020000,0.020000,0.0,0.049430
0.224490,0.408163,0.020000,0.020000,0.0,0.051738
0.244898,0.408163,0.020000,0.020000,0.0,0.052716
0.265306,0.408163,0.020000,0.020000,0.0,0.051837
0.285714,0.408163,0.020000,0.020000,0.0,0.049054
0.306122,0.408163,0.020000,0.020000,0.0,0.044837
0.326531,0.408163,0.020000,0.020000,0.0,0.039943
0.346939,0.408163,0.020000,0.020000,0.0,0.035105
0.367347,0.408163,0.020000,0.020000,0.0,0.030861
0.387755,0.408163,0.020000,0.020000,0.0,0.027521
0.408163,0.408163,0.020000,0.020000,0.0,0.025233
0.428571,0.408163,0.020000,0.020000,0.0,0.024064
0.448980,0.408163,0.020000,0.020000,0.0,0.024084
0.469388,0.408163,0.020000,0.020000,0.0,0.025420
0.489796,0.408163,0.020000,0.020000,0.0,0.028312
0.510204,0.408163,0.020000,0.020000,0.0,0.033158
0.530612,0.408163,0.020000,0.020000,0.0,0.040558
0.551020,0.408163,0.020000,0.020000,0.0,0.051369
0.571429,0.408163,0.020000,0.020000,0.0,0.066815
0.591837,0.408163,0.020000,0.020000,0.0,0.088957
0.612245,0.408163,0.020000,0.020000,0.0,0.124274
0.632653,0.408163,0.020000,0.020000,0.0,0.166184
0.653061,0.408163,0.020000,0.020000,0.0,0.166184
0.673469,0.408163,0.020000,0.020000,0.0,0.166184
0.693878,0.408163,0.020000,0.020000,0.0,0.166184
0.714286,0.408163,0.020000,0.020000,0.0,0.166184
0.734694,0.408163,0.020000,0.020000,0.0,0.166184
0.755102,0.408163,0.020000,0.020000,0.0,0.166184
0.775510,0.408163,0.020000,0.020000,0.0,0.166184
0.795918,0.408163,0.020000,0.020000,0.0,0.166184
0.816327,0.408163,0.020000,0.020000,0.0,0.166184
0.836735,0.408163,0.020000,0.020000,0.0,0.166184
0.857143,0.408163,0.020000,0.020000,0.0,0.166184
0.877551,0.408163,0.020000,0.020000,0.0,0.166184
0.897959,0.408163,0.020000,0.020000,0.0,0.166184
0.918367,0.408163,0.020000,0.020000,0.0,0.166184
0.938776,0.408163,0.020000,0.020000,0.0,0.166184
0.959184,0.408163,0.020000,0.020000,0.0,0.166184
0.979592,0.408163,0.020000,0.020000,0.0,0.166184
1.000000,0.408163,0.020000,0.020000,0.0,0.166184
0.000000,0.428571,0.020000,0.020000,0.0,0.051023
0.020408,0.428571,0.020000,0.020000,0.0,0.044110
0.040816,0.428571,0.020000,0.020000,0.0,0.038892
0.061224,0.428571,0.020000,0.020000,0.0,0.035307
0.081633,0.428571,0.020000,0.020000,0.0,0.033261
0.102041,0.428571,0.020000,0.020000,0.0,0.032672
0.122449,0.428571,0.020000,0.020000,0.0,0.033486
0.142857,0.428571,0.020000,0.020000,0.0,0.035672
0.163265,0.428571,0.020000,0.020000,0.0,0.039159
0.183673,0.428571,0.020000,0.020000,0.0,0.043730
0.204082,0.428571,0.020000,0.020000,0.0,0.048884
0.224490,0.428571,0.020000,0.020000,0.0,0.053719
0.244898,0.428571,0.020000,0.020000,0.0,0.057015
0.265306,0.428571,0.020000,0.020000,0.0,0.057671
0.285714,0.428571,0.020000,0.020000,0.0,0.055326
0.306122,0.428571,0.020000,0.020000,0.0,0.050600
0.326531,0.428571,0.020000,0.020000,0.0,0.044698
0.346939,0.428571,0.020000,0.020000,0.0,0.038770
0.367347,0.428571,0.020000,0.020000,0.0,0.033586
0.387755,0.428571,0.020000,0.020000,0.0,0.029535
0.408163,0.428571,0.020000,0.020000,0.0,0.026752
0.428571,0.428571,0.020000,0.020000,0.0,0.025267
0.448980,0.428571,0.020000,0.020000,0.0,0.025113
0.469388,0.428571,0.020000,0.020000,0.0,0.026403
0.489796,0.428571,0.020000,0.020000,0.0,0.029390
0.510204,0.428571,0.020000,0.020000,0.0,0.034534
0.530612,0.428571,0.020000,0.020000,0.0,0.042581
0.551020,0.428571,0.020000,0.020000,0.0,0.054705
0.571429,0.428571,0.020000,0.020000,0.0,0.072856
0.591837,0.428571,0.020000,0.020000,0.0,0.101456
0.612245,0.428571,0.020000,0.020000,0.0,0.166184
0.632653,0.428571,0.020000,0.020000,0.0,0.166184
0.653061,0.428571,0.020000,0.020000,0.0,0.166184
0.673469,0.428571,0.020000,0.020000,0.0,0.166184
0.693878,0.428571,0.020000,0.020000,0.0,0.166184
0.714286,0.428571,0.020000,0.020000,0.0,0.166184
0.734694,0.428571,0.020000,0.020000,0.0,0.166184
0.755102,0.428571,0.020000,0.020000,0.0,0.166184
0.775510,0.428571,0.020000,0.020000,0.0,0.166184
0.795918,0.428571,0.020000,0.020000,0.0,0.166184
0.816327,0.428571,0.020000,0.020000,0.0,0.166184
0.836735,0.428571,0.020000,0.020000,0.0,0.166184
0.857143,0.428571,0.020000,0.020000,0.0,0.166184
0.877551,0.428571,0.020000,0.020000,0.0,0.166184
0.897959,0.428571,0.020000,0.020000,0.0,0.166184
0.918367,0.428571,0.020000,0.020000,0.0,0.166184
0.938776,0.428571,0.020000,0.020000,0.0,0.166184
0.959184,0.428571,0.020000,0.020000,0.0,0.166184
0.979592,0.428571,0.020000,0.020000,0.0,0.166184
1.000000,0.428571,0.020000,0.020000,0.0,0.166184
0.000000,0.448980,0.020000,0.020000,0.0,0.051840
0.020408,0.448980,0.020000,0.020000,0.0,0.044233
0.040816,0.448980,0.020000,0.020000,0.0,0.038480
0.061224,0.448980,0.020000,0.020000,0.0,0.034517
0.081633,0.448980,0.020000,0.020000,0.0,0.032237
0.102041,0.448980,0.020000,0.020000,0.0,0.031557
0.122449,0.448980,0.020000,0.020000,0.0,0.032456
0.142857,0.448980,0.020000,0.020000,0.0,0.034969
0.163265,0.448980,0.020000,0.020000,0.0,0.039156
0.183673,0.448980,0.020000,0.020000,0.0,0.044971
0.204082,0.448980,0.020000,0.020000,0.0,0.052074
0.224490,0.448980,0.020000,0.020000,0.0,0.059566
0.244898,0.448980,0.020000,0.020000,0.0,0.065842
0.265306,0.448980,0.020000,0.020000,0.0,0.068965
0.285714,0.448980,0.020000,0.020000,0.0,0.067748
0.306122,0.448980,0.020000,0.020000,0.0,0.062677
0.326531,0.448980,0.020000,0.020000,0.0,0.055499
0.346939,0.448980,0.020000,0.020000,0.0,0.048012
0.367347,0.448980,0.020000,0.020000,0.0,0.041398
0.387755,0.448980,0.020000,0.020000,0.0,0.036210
0.408163,0.448980,0.020000,0.020000,0.0,0.032610
0.428571,0.448980,0.020000,0.020000,0.0,0.030596
0.448980,0.448980,0.020000,0.020000,0.0,0.030166
0.469388,0.448980,0.020000,0.020000,0.0,0.031399
0.489796,0.448980,0.020000,0.020000,0.0,0.034534
0.510204,0.448980,0.020000,0.020000,0.0,0.040034
0.530612,0.448980,0.020000,0.020000,0.0,0.048683
0.551020,0.448980,0.020000,0.020000,0.0,0.061775
0.571429,0.448980,0.020000,0.020000,0.0,0.081693
0.591837,0.448980,0.020000,0.020000,0.0,0.115339
0.612245,0.448980,0.020000,0.020000,0.0,0.166184
0.632653,0.448980,0.020000,0.020000,0.0,0.166184
0.653061,0.448980,0.020000,0.020000,0.0,0.166184
0.673469,0.448980,0.020000,0.020000,0.0,0.166184
0.693878,0.448980,0.020000,0.020000,0.0,0.166184
0.714286,0.448980,0.020000,0.020000,0.0,0.166184
0.734694,0.448980,0.020000,0.020000,0.0,0.166184
0.755102,0.448980,0.020000,0.020000,0.0,0.166184
0.775510,0.448980,0.020000,0.020000,0.0,0.166184
0.795918,0.448980,0.020000,0.020000,0.0,0.166184
0.816327,0.448980,0.020000,0.020000,0.0,0.166184
0.836735,0.448980,0.020000,0.020000,0.0,0.166184
0.857143,0.448980,0.020000,0.020000,0.0,0.166184
0.877551,0.448980,0.020000,0.020000,0.0,0.166184
0.897959,0.448980,0.020000,0.020000,0.0,0.166184
0.918367,0.448980,0.020000,0.020000,0.0,0.166184
0.938776,0.448980,0.020000,0.020000,0.0,0.166184
0.959184,0.448980,0.020000,0.020000,0.0,0.166184
0.979592,0.448980,0.020000,0.020000,0.0,0.166184
1.000000,0.448980,0.020000,0.020000,0.0,0.166184
0.000000,0.469388,0.020000,0.020000,0.0,0.079960
0.020408,0.469388,0.020000,0.020000,0.0,0.068586
0.040816,0.469388,0.020000,0.020000,0.0,0.059378
0.061224,0.469388,0.020000,0.020000,0.0,0.052434
0.081633,0.469388,0.020000,0.020000,0.0,0.047701
0.102041,0.469388,0.020000,0.020000,0.0,0.045059
0.122449,0.469388,0.020000,0.020000,0.0,0.044387
0.142857,0.469388,0.020000,0.020000,0.0,0.045586
0.163265,0.469388,0.020000,0.020000,0.0,0.048558
0.183673,0.469388,0.020000,0.020000,0.0,0.053096
0.204082,0.469388,0.020000,0.020000,0.0,0.058739
0.224490,0.469388,0.020000,0.020000,0.0,0.064589
0.244898,0.469388,0.020000,0.020000,0.0,0.069267
0.265306,0.469388,0.020000,0.020000,0.0,0.071267
0.285714,0.469388,0.020000,0.020000,0.0,0.069748
0.306122,0.469388,0.020000,0.020000,0.0,0.065105
0.326531,0.469388,0.020000,0.020000,0.0,0.058678
0.346939,0.469388,0.020000,0.020000,0.0,0.051897
0.367347,0.469388,0.020000,0.020000,0.0,0.045784
0.387755,0.469388,0.020000,0.020000,0.0,0.040882
0.408163,0.469388,0.020000,0.020000,0.0,0.037402
0.428571,0.469388,0.020000,0.020000,0.0,0.035393
0.448980,0.469388,0.020000,0.020000,0.0,0.034869
0.469388,0.469388,0.020000,0.020000,0.0,0.035877
0.489796,0.469388,0.020000,0.020000,0.0,0.038550
0.510204,0.469388,0.020000,0.020000,0.0,0.043134
0.530612,0.469388,0.020000,0.020000,0.0,0.050003
0.551020,0.469388,0.020000,0.020000,0.0,0.059686
0.571429,0.469388,0.020000,0.020000,0.0,0.072926
0.591837,0.469388,0.020000,0.020000,0.0,0.090963
0.612245,0.469388,0.020000,0.020000,0.0,0.117047
0.632653,0.469388,0.020000,0.020000,0.0,0.165495
0.653061,0.469388,0.020000,0.020000,0.0,0.166184
0.673469,0.469388,0.020000,0.020000,0.0,0.166184
0.693878,0.469388,0.020000,0.020000,0.0,0.166184
0.714286,0.469388,0.020000,0.020000,0.0,0.166184
0.734694,0.469388,0.020000,0.020000,0.0,0.166184
0.755102,0.469388,0.020000,0.020000,0.0,0.166184
0.775510,0.469388,0.020000,0.020000,0.0,0.166184
0.795918,0.469388,0.020000,0.020000,0.0,0.166184
0.816327,0.469388,0.020000,0.020000,0.0,0.166184
0.836735,0.469388,0.020000,0.020000,0.0,0.166184
0.857143,0.469388,0.020000,0.020000,0.0,0.166184
0.877551,0.469388,0.020000,0.020000,0.0,0.166184
0.897959,0.469388,0.020000,0.020000,0.0,0.166184
0.918367,0.469388,0.020000,0.020000,0.0,0.166184
0.938776,0.469388,0.020000,0.020000,0.0,0.166184
0.959184,0.469388,0.020000,0.020000,0.0,0.166184
0.979592,0.469388,0.020000,0.020000,0.0,0.166184
1.000000,0.469388,0.020000,0.020000,0.0,0.166184
0.000000,0.489796,0.020000,0.020000,0.0,0.166184
0.020408,0.489796,0.020000,0.020000,0.0,0.166184
0.040816,0.489796,0.020000,0.020000,0.0,0.166184
0.061224,0.489796,0.020000,0.020000,0.0,0.166184
0.081633,0.489796,0.020000,0.020000,0.0,0.154951
0.102041,0.489796,0.020000,0.020000,0.0,0.116750
0.122449,0.489796,0.020000,0.020000,0.0,0.095831
0.142857,0.489796,0.020000,0.020000,0.0,0.083250
0.163265,0.489796,0.020000,0.020000,0.0,0.075038
0.183673,0.489796,0.020000,0.020000,0.0,0.069513
0.204082,0.489796,0.020000,0.020000,0.0,0.065614
0.224490,0.489796,0.020000,0.020000,0.0,0.062555
0.244898,0.489796,0.020000,0.020000,0.0,0.059762
0.265306,0.489796,0.020000,0.020000,0.0,0.056872
0.285714,0.489796,0.020000,0.020000,0.0,0.053742
0.306122,0.489796,0.020000,0.020000,0.0,0.050416
0.326531,0.489796,0.020000,0.020000,0.0,0.047067
0.346939,0.489796,0.020000,0.020000,0.0,0.043910
0.367347,0.489796,0.020000,0.020000,0.0,0.041153
0.387755,0.489796,0.020000,0.020000,0.0,0.038960
0.408163,0.489796,0.020000,0.020000,0.0,0.037453
0.428571,0.489796,0.020000,0.020000,0.0,0.036719
0.448980,0.489796,0.020000,0.020000,0.0,0.036818
0.469388,0.489796,0.020000,0.020000,0.0,0.037794
0.489796,0.489796,0.020000,0.020000,0.0,0.039681
0.510204,0.489796,0.020000,0.020000,0.0,0.042494
0.530612,0.489796,0.020000,0.020000,0.0,0.046231
0.551020,0.489796,0.020000,0.020000,0.0,0.050857
0.571429,0.489796,0.020000,0.020000,0.0,0.056314
0.591837,0.489796,0.020000,0.020000,0.0,0.062529
0.612245,0.489796,0.020000,0.020000,0.0,0.069433
0.632653,0.489796,0.020000,0.020000,0.0,0.076998
0.653061,0.489796,0.020000,0.020000,0.0,0.085265
0.673469,0.489796,0.020000,0.020000,0.0,0.094378
0.693878,0.489796,0.020000,0.020000,0.0,0.104651
0.714286,0.489796,0.020000,0.020000,0.0,0.116768
0.734694,0.489796,0.020000,0.020000,0.0,0.132714
0.755102,0.489796,0.020000,0.020000,0.0,0.161198
0.775510,0.489796,0.020000,0.020000,0.0,0.166184
0.795918,0.489796,0.020000,0.020000,0.0,0.166184
0.816327,0.489796,0.020000,0.020000,0.0,0.166184
0.836735,0.489796,0.020000,0.020000,0.0,0.166184
0.857143,0.489796,0.020000,0.020000,0.0,0.166184
0.877551,0.489796,0.020000,0.020000,0.0,0.166184
0.897959,0.489796,0.020000,0.020000,0.0,0.166184
0.918367,0.489796,0.020000,0.020000,0.0,0.166184
0.938776,0.489796,0.020000,0.020000,0.0,0.166184
0.959184,0.489796,0.020000,0.020000,0.0,0.166184
0.979592,0.489796,0.020000,0.020000,0.0,0.166184
1.000000,0.489796,0.020000,0.020000,0.0,0.166184
0.000000,0.510204,0.020000,0.020000,0.0,0.166184
0.020408,0.510204,0.020000,0.020000,0.0,0.166184
0.040816,0.510204,0.020000,0.020000,0.0,0.166184
0.061224,0.510204,0.020000,0.020000,0.0,0.166184
0.081633,0.510204,0.020000,0.020000,0.0,0.166184
0.102041,0.510204,0.020000,0.020000,0.0,0.166184
0.122449,0.510204,0.020000,0.020000,0.0,0.166184
0.142857,0.510204,0.020000,0.020000,0.0,0.166184
0.163265,0.510204,0.020000,0.020000,0.0,0.155219
0.183673,0.510204,0.020000,0.020000,0.0,0.091312
0.204082,0.510204,0.020000,0.020000,0.0,0.068465
0.224490,0.510204,0.020000,0.020000,0.0,0.055042
0.244898,0.510204,0.020000,0.020000,0.0,0.046499
0.265306,0.510204,0.020000,0.020000,0.0,0.040947
0.285714,0.510204,0.020000,0.020000,0.0,0.037393
0.306122,0.510204,0.020000,0.020000,0.0,0.035258
0.326531,0.510204,0.020000,0.020000,0.0,0.034166
0.346939,0.510204,0.020000,0.020000,0.0,0.033856
0.367347,0.510204,0.020000,0.020000,0.0,0.034136
0.387755,0.510204,0.020000,0.020000,0.0,0.034856
0.408163,0.510204,0.020000,0.020000,0.0,0.035894
0.428571,0.510204,0.020000,0.020000,0.0,0.037157
0.448980,0.510204,0.020000,0.020000,0.0,0.038572
0.469388,0.510204,0.020000,0.020000,0.0,0.040077
0.489796,0.510204,0.020000,0.020000,0.0,0.041614
0.510204,0.510204,0.020000,0.020000,0.0,0.043134
0.530612,0.510204,0.020000,0.020000,0.0,0.044599
0.551020,0.510204,0.020000,0.020000,0.0,0.046010
0.571429,0.510204,0.020000,0.020000,0.0,0.047424
0.591837,0.510204,0.020000,0.020000,0.0,0.048966
0.612245,0.510204,0.020000,0.020000,0.0,0.050820
0.632653,0.510204,0.020000,0.020000,0.0,0.053218
0.653061,0.510204,0.020000,0.020000,0.0,0.056424
0.673469,0.510204,0.020000,0.020000,0.0,0.060717
0.693878,0.510204,0.020000,0.020000,0.0,0.066406
0.714286,0.510204,0.020000,0.020000,0.0,0.073849
0.734694,0.510204,0.020000,0.020000,0.0,0.083530
0.755102,0.510204,0.020000,0.020000,0.0,0.096228
0.775510,0.510204,0.020000,0.020000,0.0,0.113699
0.795918,0.510204,0.020000,0.020000,0.0,0.144481
0.816327,0.510204,0.020000,0.020000,0.0,0.166184
0.836735,0.510204,0.020000,0.020000,0.0,0.166184
0.857143,0.510204,0.020000,0.020000,0.0,0.166184
0.877551,0.510204,0.020000,0.020000,0.0,0.166184
0.897959,0.510204,0.020000,0.020000,0.0,0.166184
0.918367,0.510204,0.020000,0.020000,0.0,0.166184
0.938776,0.510204,0.020000,0.020000,0.0,0.166184
0.959184,0.510204,0.020000,0.020000,0.0,0.166184
0.979592,0.510204,0.020000,0.020000,0.0,0.166184
1.000000,0.510204,0.020000,0.020000,0.0,0.166184
0.000000,0.530612,0.020000,0.020000,0.0,0.166184
0.020408,0.530612,0.020000,0.020000,0.0,0.166184
0.040816,0.530612,0.020000,0.020000,0.0,0.166184
0.061224,0.530612,0.020000,0.020000,0.0,0.166184
0.081633,0.530612,0.020000,0.020000,0.0,0.166184
0.102041,0.530612,0.020000,0.020000,0.0,0.166184
0.122449,0.530612,0.020000,0.020000,0.0,0.166184
0.142857,0.530612,0.020000,0.020000,0.0,0.166184
0.163265,0.530612,0.020000,0.020000,0.0,0.166184
0.183673,0.530612,0.020000,0.020000,0.0,0.111621
0.204082,0.530612,0.020000,0.020000,0.0,0.069374
0.224490,0.530612,0.020000,0.020000,0.0,0.050180
0.244898,0.530612,0.020000,0.020000,0.0,0.039484
0.265306,0.530612,0.020000,0.020000,0.0,0.033296
0.285714,0.530612,0.020000,0.020000,0.0,0.029880
0.306122,0.530612,0.020000,0.020000,0.0,0.028362
0.326531,0.530612,0.020000,0.020000,0.0,0.028256
0.346939,0.530612,0.020000,0.020000,0.0,0.029271
0.367347,0.530612,0.020000,0.020000,0.0,0.031196
0.387755,0.530612,0.020000,0.020000,0.0,0.033819
0.408163,0.530612,0.020000,0.020000,0.0,0.036894
0.428571,0.530612,0.020000,0.020000,0.0,0.040118
0.448980,0.530612,0.020000,0.020000,0.0,0.043156
0.469388,0.530612,0.020000,0.020000,0.0,0.045694
0.489796,0.530612,0.020000,0.020000,0.0,0.047505
0.510204,0.530612,0.020000,0.020000,0.0,0.048502
0.530612,0.530612,0.020000,0.020000,0.0,0.048758
0.551020,0.530612,0.020000,0.020000,0.0,0.048486
0.571429,0.530612,0.020000,0.020000,0.0,0.047985
0.591837,0.530612,0.020000,0.020000,0.0,0.047586
0.612245,0.530612,0.020000,0.020000,0.0,0.047605
0.632653,0.530612,0.020000,0.020000,0.0,0.048325
0.653061,0.530612,0.020000,0.020000,0.0,0.049992
0.673469,0.530612,0.020000,0.020000,0.0,0.052838
0.693878,0.530612,0.020000,0.020000,0.0,0.057092
0.714286,0.530612,0.020000,0.020000,0.0,0.063016
0.734694,0.530612,0.020000,0.020000,0.0,0.070946
0.755102,0.530612,0.020000,0.020000,0.0,0.081359
0.775510,0.530612,0.020000,0.020000,0.0,0.095109
0.795918,0.530612,0.020000,0.020000,0.0,0.114246
0.816327,0.530612,0.020000,0.020000,0.0,0.152236
0.836735,0.530612,0.020000,0.020000,0.0,0.166184
0.857143,0.530612,0.020000,0.020000,0.0,0.166184
0.877551,0.530612,0.020000,0.020000,0.0,0.166184
0.897959,0.530612,0.020000,0.020000,0.0,0.166184
0.918367,0.530612,0.020000,0.020000,0.0,0.166184
0.938776,0.530612,0.020000,0.020000,0.0,0.166184
0.959184,0.530612,0.020000,0.020000,0.0,0.166184
0.979592,0.530612,0.020000,0.020000,0.0,0.166184
1.000000,0.530612,0.020000,0.020000,0.0,0.166184
0.000000,0.551020,0.020000,0.020000,0.0,0.166184
0.020408,0.551020,0.020000,0.020000,0.0,0.166184
0.040816,0.551020,0.020000,0.020000,0.0,0.166184
0.061224,0.551020,0.020000,0.020000,0.0,0.166184
0.081633,0.551020,0.020000,0.020000,0.0,0.166184
0.102041,0.551020,0.020000,0.020000,0.0,0.166184
0.122449,0.551020,0.020000,0.020000,0.0,0.166184
0.142857,0.551020,0.020000,0.020000,0.0,0.166184
0.163265,0.551020,0.020000,0.020000,0.0,0.166184
0.183673,0.551020,0.020000,0.020000,0.0,0.135035
0.204082,0.551020,0.020000,0.020000,0.0,0.075868
0.224490,0.551020,0.020000,0.020000,0.0,0.053558
0.244898,0.551020,0.020000,0.020000,0.0,0.041542
0.265306,0.551020,0.020000,0.020000,0.0,0.034722
0.285714,0.551020,0.020000,0.020000,0.0,0.031032
0.306122,0.551020,0.020000,0.020000,0.0,0.029475
0.326531,0.551020,0.020000,0.020000,0.0,0.029529
0.346939,0.551020,0.020000,0.020000,0.0,0.030908
0.367347,0.551020,0.020000,0.020000,0.0,0.033423
0.387755,0.551020,0.020000,0.020000,0.0,0.036885
0.408163,0.551020,0.020000,0.020000,0.0,0.041030
0.428571,0.551020,0.020000,0.020000,0.0,0.045478
0.448980,0.551020,0.020000,0.020000,0.0,0.049737
0.469388,0.551020,0.020000,0.020000,0.0,0.053277
0.489796,0.551020,0.020000,0.020000,0.0,0.055667
0.510204,0.551020,0.020000,0.020000,0.0,0.056712
0.530612,0.551020,0.020000,0.020000,0.0,0.056517
0.551020,0.551020,0.020000,0.020000,0.0,0.055433
0.571429,0.551020,0.020000,0.020000,0.0,0.053937
0.591837,0.551020,0.020000,0.020000,0.0,0.052503
0.612245,0.551020,0.020000,0.020000,0.0,0.051530
0.632653,0.551020,0.020000,0.020000,0.0,0.051322
0.653061,0.551020,0.020000,0.020000,0.0,0.052105
0.673469,0.551020,0.020000,0.020000,0.0,0.054058
0.693878,0.551020,0.020000,0.020000,0.0,0.057336
0.714286,0.551020,0.020000,0.020000,0.0,0.062107
0.734694,0.551020,0.020000,0.020000,0.0,0.068582
0.755102,0.551020,0.020000,0.020000,0.0,0.077052
0.775510,0.551020,0.020000,0.020000,0.0,0.088005
0.795918,0.551020,0.020000,0.020000,0.0,0.102397
0.816327,0.551020,0.020000,0.020000,0.0,0.122876
0.836735,0.551020,0.020000,0.020000,0.0,0.166184
0.857143,0.551020,0.020000,0.020000,0.0,0.166184
0.877551,0.551020,0.020000,0.020000,0.0,0.166184
0.897959,0.551020,0.020000,0.020000,0.0,0.166184
0.918367,0.551020,0.020000,0.020000,0.0,0.166184
0.938776,0.551020,0.020000,0.020000,0.0,0.166184
0.959184,0.551020,0.020000,0.020000,0.0,0.166184
0.979592,0.551020,0.020000,0.020000,0.0,0.166184
1.000000,0.551020,0.020000,0.020000,0.0,0.166184
0.000000,0.571429,0.020000,0.020000,0.0,0.166184
0.020408,0.571429,0.020000,0.020000,0.0,0.166184
0.040816,0.571429,0.020000,0.020000,0.0,0.166184
0.061224,0.571429,0.020000,0.020000,0.0,0.166184
0.081633,0.571429,0.020000,0.020000,0.0,0.166184
0.102041,0.571429,0.020000,0.020000,0.0,0.166184
0.122449,0.571429,0.020000,0.020000,0.0,0.166184
0.142857,0.571429,0.020000,0.020000,0.0,0.166184
0.163265,0.571429,0.020000,0.020000,0.0,0.166184
0.183673,0.571429,0.020000,0.020000,0.0,0.166184
0.204082,0.571429,0.020000,0.020000,0.0,0.094720
0.224490,0.571429,0.020000,0.020000,0.0,0.067891
0.244898,0.571429,0.020000,0.020000,0.0,0.053506
0.265306,0.571429,0.020000,0.020000,0.0,0.045054
0.285714,0.571429,0.020000,0.020000,0.0,0.040138
0.306122,0.571429,0.020000,0.020000,0.0,0.037611
0.326531,0.571429,0.020000,0.020000,0.0,0.036854
0.346939,0.571429,0.020000,0.020000,0.0,0.037516
0.367347,0.571429,0.020000,0.020000,0.0,0.039369
0.387755,0.571429,0.020000,0.020000,0.0,0.042219
0.408163,0.571429,0.020000,0.020000,0.0,0.045838
0.428571,0.571429,0.020000,0.020000,0.0,0.049909
0.448980,0.571429,0.020000,0.020000,0.0,0.053999
0.469388,0.571429,0.020000,0.020000,0.0,0.057584
0.489796,0.571429,0.020000,0.020000,0.0,0.060151
0.510204,0.571429,0.020000,0.020000,0.0,0.061346
0.530612,0.571429,0.020000,0.020000,0.0,0.061117
0.551020,0.571429,0.020000,0.020000,0.0,0.059737
0.571429,0.571429,0.020000,0.020000,0.0,0.057696
0.591837,0.571429,0.020000,0.020000,0.0,0.055543
0.612245,0.571429,0.020000,0.020000,0.0,0.053757
0.632653,0.571429,0.020000,0.020000,0.0,0.052697
0.653061,0.571429,0.020000,0.020000,0.0,0.052615
0.673469,0.571429,0.020000,0.020000,0.0,0.053684
0.693878,0.571429,0.020000,0.020000,0.0,0.056048
0.714286,0.571429,0.020000,0.020000,0.0,0.059847
0.734694,0.571429,0.020000,0.020000,0.0,0.065261
0.755102,0.571429,0.020000,0.020000,0.0,0.072539
0.775510,0.571429,0.020000,0.020000,0.0,0.082077
0.795918,0.571429,0.020000,0.020000,0.0,0.094578
